case_id,geometry_id,pc_pa,t0_k,pa_pa,of_ratio,separated,x_sep_m,physics_accepted,provisional,p_s000,p_s001,p_s002,p_s003,p_s004,p_s005,p_s006,p_s007,p_s008,p_s009,p_s010,p_s011,p_s012,p_s013,p_s014,p_s015,p_s016,p_s017,p_s018,p_s019,p_s020,p_s021,p_s022,p_s023,p_s024,p_s025,p_s026,p_s027,p_s028,p_s029,p_s030,p_s031,p_s032,p_s033,p_s034,p_s035,p_s036,p_s037,p_s038,p_s039,p_s040,p_s041,p_s042,p_s043,p_s044,p_s045,p_s046,p_s047,p_s048,p_s049,p_s050,p_s051,p_s052,p_s053,p_s054,p_s055,p_s056,p_s057,p_s058,p_s059,p_s060,p_s061,p_s062,p_s063,p_s064,p_s065,p_s066,p_s067,p_s068,p_s069,p_s070,p_s071,p_s072,p_s073,p_s074,p_s075,p_s076,p_s077,p_s078,p_s079,p_s080,p_s081,p_s082,p_s083,p_s084,p_s085,p_s086,p_s087,p_s088,p_s089,p_s090,p_s091,p_s092,p_s093,p_s094,p_s095,p_s096,p_s097,p_s098,p_s099,p_s100,p_s101,p_s102,p_s103,p_s104,p_s105,p_s106,p_s107,p_s108,p_s109,p_s110,p_s111,p_s112,p_s113,p_s114,p_s115,p_s116,p_s117,p_s118,p_s119,p_s120,p_s121,p_s122,p_s123,p_s124,p_s125,p_s126,p_s127
mock_0121,DLR_PAR,5029025.351347456,3483.7379684785897,93393.68383176427,3.163941956531133,1,0.06653622627596373,0,1,1983582.1441678766,1926410.823854569,1867246.8804992621,1819100.3720705651,1763672.207378322,1713621.352168194,1661586.1190864095,1612146.4180970704,1562468.7428236988,1519275.243306624,1470278.018359559,1431219.4554106097,1386091.3232400827,1345891.3575123753,1308877.9737321497,1270729.406131187,1233967.8158789389,1200309.7911088674,1162376.283663452,1123402.2599794697,1089960.420879879,1061773.4468404246,1027486.6778017364,999746.0118391752,973745.0170699087,944477.8793996876,915332.322775969,890133.2939537468,859591.7833270263,832795.9666759914,811574.0082522051,791288.0054656051,761425.6589241996,744511.8650578494,720890.5286878828,696293.4200821933,676497.0995005406,658664.1529947061,636749.5809442349,626870.4280197743,597078.0354092992,587367.4430739223,562645.42266003,557192.9323280236,533966.4131060025,521431.50848272064,505175.3796348833,491104.73281803593,474891.4465490468,461171.4757612239,449793.38994089124,433826.07052366144,419995.4623487078,410047.7874836008,395780.1824594594,386852.80792349344,374546.60971520445,363544.2078551453,355328.7802084823,342715.4019606559,335593.93986999005,321641.3162193511,321388.9927173432,316048.4106842523,308330.45454784285,304452.5529902677,309110.9740562863,307231.83242947585,308385.23072313104,307915.8836100497,308506.97319294506,308969.13566938764,303287.3412008778,297147.41684252105,297993.06301579275,289758.94605291745,283095.95704813977,278702.8549697666,274843.50149812194,266662.56219451345,259770.50421974354,254929.3685945096,248251.86614964064,244710.17219671226,237913.48692777785,237636.48297884202,227412.9105651622,225955.1055486543,220931.74625816513,221606.67090297275,211460.48883105416,208575.28213776264,207999.64639091044,199381.120555846,193351.5612349862,196338.47396317197,188025.301738325,188205.31445225046,186019.07508630588,182521.3127161075,179657.99539488246,178227.37351593623,172112.1249771354,172673.81183268334,166286.20391999403,166221.48770321888,162154.959906707,155837.94987066116,161974.85877543414,151883.9332235355,151769.42040650148,148156.85251666207,148502.8977468078,144022.28488991444,140020.57866710756,139554.3433215364,142827.11734983412,136322.37031702584,130976.46194176436,135512.97692339442,128308.78301615013,129388.40596987076,130373.3157225172,129927.35474791782,127868.26276620218,124771.18143070082,122546.26094729717,123799.24115085322
mock_0122,DLR_PAR,5053034.924164131,3485.406003244285,93869.5432963738,3.2116000926938493,1,0.0665628823001106,0,1,1995217.1519326419,1939873.652464007,1877599.5232265764,1822610.4134414934,1774508.0436361504,1722240.34633972,1670083.7753362914,1622022.9579033642,1573313.6032718413,1526613.4563341816,1481318.0192396538,1435416.0217446622,1394867.309297315,1351017.3817046918,1311314.6831191992,1274269.574284344,1243108.0339174028,1205907.260715588,1166573.0716294113,1131253.0746600216,1098309.3846459757,1067429.75196201,1034902.579718316,1006155.0247744116,978596.9931343332,948810.0756728756,923234.6918049273,895335.9519124314,866107.1122328062,843476.5273094574,816653.606641469,791464.8691868163,767516.7376595859,752175.0203693701,721214.9833712104,701000.9186398269,679135.8536186991,660827.0559698571,647172.6106429384,627023.2497534024,605355.8761226487,588864.166568249,569936.7988963248,553804.4151801342,538997.0968997349,523425.02647517814,500704.811266941,490151.42661441414,478941.92826605134,465528.98614077375,446453.94769310585,437566.88293036877,423419.35957124253,413101.63861536613,400138.70600210637,389389.20725958643,374837.7185093622,365944.4632017847,352939.9889670344,348342.19289543875,339812.32444854267,326938.0579330399,320950.08418239356,314660.78178872174,305906.9601781795,301085.1175550499,304389.3701308848,307930.8771103952,312017.21716242505,308546.45873566397,312187.85671473335,306678.7820895416,304553.74228593457,299889.9084992952,293348.4097222429,290245.1263494163,288325.6257262368,278542.8087504723,269388.1672211136,262115.74634622986,263014.4695870815,258987.97517374982,253158.7733600797,246909.5307659677,237372.30039230833,230879.40236714296,230164.2535880267,221042.95493326787,222123.0833105207,219516.66367507708,216490.28397537343,208296.88433872326,209452.7694719857,199938.44266668643,201275.6454313351,197682.63298923455,193478.31388306362,186434.67511934522,182252.15123178906,178388.4910920341,174174.44579276277,177660.3658849249,172415.7874951526,165925.76087884628,166954.03918863542,166081.47754375412,158902.837933293,158834.01122276727,158588.3572382675,155854.02418770676,153182.006058486,146881.2954558388,144089.1980035716,148918.2334697348,145408.49374823485,139884.94972461654,142028.81839189708,137851.5245360363,136567.98376983806,128496.56926398815,132398.93102512803,132818.7271521185,127838.36166809397,127427.29675737405,121508.25102672965,124572.96852474363,117367.44939108254,125468.04605092286
mock_0123,DLR_PAR,3237003.0664555747,3484.4585238089353,53260.41443434817,3.1845292516838706,1,0.055795799632937154,0,1,1280428.2398210438,1244006.1061617814,1203368.8914145106,1174035.1500967052,1137062.6907542872,1101016.864760795,1067656.5945435285,1039623.7672358194,1006457.7944299952,977908.8855021816,948965.312779168,919023.2784968582,893489.0796508779,870196.1589307269,841262.5825287179,817703.2111657882,794235.8358694159,767787.4192097234,751839.0205143293,724880.6835764596,708049.4754314163,688294.643187916,662592.7883906538,640767.986205952,620795.6818272482,610738.1361994224,586689.7373950756,572848.8567145693,551397.655284867,536539.6643511925,521760.3550684552,506224.08143118815,496410.3033040306,479419.5207975159,466103.8776423536,446728.23017473525,427660.27342913963,422180.99028228456,415581.636221606,404064.8990888329,384902.57599141804,379145.3581575065,367961.6971685621,358528.70255545,347743.6089435053,336509.8290495768,324129.7185135474,319057.04843492043,308086.4865951433,300216.0337007178,296339.09956587333,283212.8851819112,275772.3540827165,271791.98262611154,265466.4769032501,264270.0928521699,264067.3863198073,262522.9619238483,257518.01980575084,251973.5236881415,254698.350505299,247728.37130942597,243364.59846810898,237223.3250765427,228636.2116052606,228657.27938127136,224038.01934143796,215704.61739732095,217667.20868450962,201907.55128767536,203729.22990774526,201737.10386042678,192538.51277315454,192915.27680866493,185261.72415413402,177797.84262769148,177918.95783912955,175604.1691775485,172764.9881438025,164815.9746838347,161871.99605475075,158881.12959937524,157538.0197411259,152534.82056640045,145254.55258636086,148478.20239975004,141439.64802389505,144695.53971160576,135934.7124778566,135367.75876486214,126259.6935916636,129125.7136205452,128882.59100184598,120283.81078771861,121653.11534341548,121109.67447892507,117262.56470984193,113086.9891295637,114918.50841148189,108276.01663910707,108637.78558835553,109374.01342150096,104871.00523531206,104446.28685331103,101320.2395211359,97135.04628944099,95529.80894246059,94003.01666471643,93958.33296897945,91033.69992575886,92724.58847956404,88109.4508972396,88969.47068790234,88032.03287782804,87752.88361891951,88222.4687703848,81101.2429055465,80453.01051680981,81134.35721102305,79974.77850133456,75331.90293148537,81344.36117331008,74796.553137414,80670.19410659651,80963.07641346066,79977.08852465026,70064.54556873401,73518.77363278165
mock_0124,DLR_PAR,4029239.22257706,3483.8547191847915,98742.05440720785,3.1672776909940397,1,0.08675115600452246,0,1,1590145.0963427417,1546669.1951019785,1496380.631594633,1455313.165401532,1410922.3177044406,1371644.5690229984,1330953.3350793803,1289069.759848389,1251353.5978940811,1215380.3113590728,1180268.6071762627,1147647.3710412767,1116847.0610725335,1077449.1420481694,1047200.8525301432,1021532.5528080524,986807.1182797842,956450.300864286,934182.2839999669,904196.3175625406,882137.4264375727,848843.8051826585,826812.3697047966,801511.0128937091,773774.3951671574,755069.4086381278,734850.5479631947,709270.1325681021,692700.0002395463,674132.8283039507,650505.206168076,636406.8665158846,613921.0242855146,594800.8349635656,582315.6153188889,563902.6033938887,542741.9172607871,527236.0298686331,512502.1199927765,498964.1694265849,483666.3901385968,468792.00354657456,458490.2744019512,446109.29755831405,427846.35961492424,417078.9063598241,409373.31755474664,389305.7657854061,381097.9138522957,365828.5231043614,358403.67581623956,347714.6885463738,340492.43199147354,328695.1370445547,314684.57171969145,310554.21923978743,298466.1230610057,290882.57592354505,283806.6752962934,279021.21720604395,262069.87403138488,257299.23904141976,247281.13720649402,240424.68748333413,235258.5361416613,229510.9747252269,220944.86045056226,215600.4598792051,210650.34237969504,201037.3056097735,199162.69282965723,196343.3027763957,185492.87361611103,179900.043734776,179376.95988971597,170323.513673541,167363.25138331554,160374.26316582222,156044.42932837518,150631.45510052564,146647.85627157235,145629.84906357294,144107.37253141543,134575.3874111353,138584.4962405141,141350.33325658945,138033.26402592362,150500.69237885057,151455.33718614187,165163.18765973608,164091.5661738562,171968.15131530096,173603.52621455945,175096.63872507814,171962.05842136074,169251.30534963962,171770.77617976762,170615.90339088073,166556.80859589833,164431.53868230883,154712.67989397832,161968.5096771198,155229.71799076413,154830.59388863758,153920.10303582702,145796.56907348565,151238.78383267796,148733.50160164692,142725.6141778385,142477.95079018924,138832.35606985216,135609.28168951202,143123.5987275844,133060.9338406077,136877.44916716602,133937.67879318117,130110.28498255221,132473.36415209435,131887.47460637812,127175.02648213544,126676.29610091471,123846.22940511613,119573.70035225552,125909.14916641424,124711.27532612365,119446.05927269119,121115.27494963186,115000.20396237793
mock_0125,DLR_PAR,4610915.556393036,3482.3598765090856,56141.046429040376,3.1245679002595814,0,nan,0,1,1819251.9200711672,1768501.1245466738,1713488.1884344656,1663757.7154893607,1614799.5160785478,1566758.3119713573,1523376.7988057935,1477623.123267634,1434130.5651305318,1393593.891186668,1350901.409472604,1310695.5038659656,1275384.3059236165,1236165.5112383314,1194496.553349897,1157516.3979470152,1130717.8900337524,1098636.082012275,1061969.2929001148,1031392.2999340283,1002504.1382283737,979687.8610121515,946221.9430114317,917456.5052318827,895221.0037362536,865198.2686205078,840720.2056004514,812246.3506485361,794293.7280038657,767436.9499941681,743941.6536909967,723369.8380922507,704389.7993111999,683406.0126515955,660703.1594099972,644848.655533539,622991.1925520658,607341.4336597917,588289.2364514791,567855.9426499023,551131.1673637833,532455.9453721633,525271.6187033963,507771.36685360054,489680.0361333808,477021.09914243326,465934.342286814,450278.9667524494,438488.8606469147,422524.300445379,411057.96041264356,394451.46629825514,388330.0325355686,373244.32665774075,363182.0120608647,352759.8846871429,342570.4971069936,330882.7205547394,322259.4867408215,312621.7705736864,308200.6047383785,293105.1331083863,285847.4512970136,278434.40592353925,263692.2571773746,260390.3877990984,255966.0822897175,249298.41679367507,239095.94029827084,234664.27992790806,229333.33260368265,221799.9307332902,218479.01519705894,207352.80096868327,201586.04725846494,194483.9391212271,189669.83845122947,179320.89052047028,179256.60957859963,172784.68204988996,167613.53119943407,165154.1770284544,157032.58360556708,156024.38481729158,148952.9175766192,147677.97418464773,140327.46924550703,133276.38198590933,130762.5165118045,127757.34472935832,123987.5058513017,121616.79991516174,120111.22090896094,112125.0691486269,110135.01177580153,105602.41612703077,105807.56338248469,99785.91420281606,98778.67197835285,93202.0138535928,92508.20415399222,91174.51771197145,85041.62071881608,86468.29391196324,82895.8221263046,81422.99505123295,77260.76517955924,74462.51034328649,74027.42444736842,68157.87043821652,66384.39674942062,68355.53825806532,65565.05107663063,60967.33182024429,66842.66017374296,59306.60491914901,53551.63718262129,55172.62065346998,54657.61551773191,51347.376418599124,47812.806501204424,48608.51023840971,49265.061087849215,45202.36992231588,47524.885597871864,40797.908689744705,46789.71078023261,43783.84546875162
mock_0126,DLR_PAR,2377417.0324566863,3488.2225678324626,84137.52075477641,3.2920733666417843,1,0.10620269806798806,0,1,935509.2563202654,906506.8278377764,878632.2722733723,855776.1955465501,833426.5230322145,806924.9688803656,784326.5778819798,762213.4341103975,739029.8954790585,719915.857371902,697188.079604773,675723.67997287,660038.4533314669,632555.221692064,617505.7483247678,601726.9378545491,581378.9910689454,565493.3188568933,547630.6664515784,529140.7417162481,518970.9421095435,502059.9281483114,483595.7742287946,468097.6238251963,459767.51825402497,443627.6948277893,429029.50188486686,417482.6436849836,410094.20298103953,397789.7539574649,388762.928503848,375816.8856929436,363460.4412513616,351938.83502620924,344855.0158001538,330812.982261019,320865.22649891494,308415.12502963527,305296.0855962674,293390.6531220256,288570.9861022575,278187.92769280495,266864.1182843525,259729.0129243653,257619.39274707896,249846.12774793585,238718.99375082686,230898.44150716686,220201.9065543369,214113.6754232064,212580.21208026225,210841.54524006537,203684.1420586749,193442.30710734474,189886.57892030012,183264.9175623479,180252.99600830366,170802.88727208987,168292.87346664557,162335.51369409182,156773.52528887297,157609.88711951437,147213.30128380642,145660.64372939535,135826.20986401197,133533.3688913722,135110.08739042294,130839.31033009323,122070.29422759869,118191.91203043229,114460.46962835305,109972.73390686286,109154.39382701031,109835.1182174948,102781.46633184627,102088.81234813195,95822.95366494136,92200.48260611761,90692.39875795791,82455.62297074431,85207.16623772636,84336.40001321779,75367.40126714355,73707.54857112342,71833.28575278756,74559.99769509077,76110.2250889736,68945.98426057266,67780.23052508562,66281.26045565355,69315.78773065002,65131.00389232413,58851.11982816537,57860.883299232315,58614.455981351355,56764.156160019076,53196.55912154641,53589.613202656044,54296.51695673491,51677.11498071604,50625.63899222587,45133.89569819711,45125.30192997148,42729.04426188122,48925.05460353583,50106.18605800295,55477.34460756956,63736.51901106345,67114.829272317,74655.7284247121,82348.82637718946,83516.82243348446,90344.79862155778,93281.4016453439,95549.72011579391,99111.52630532967,98921.62586192193,93945.60569208415,93190.60051679301,99123.40440668439,90799.55130635698,88616.2121114928,96338.15762617161,92473.84785680275,95577.50602868474,92325.9579835716,91243.28905111678,90036.36331518694
mock_0127,DLR_PAR,2355038.7670212546,3486.903961091597,83717.41992536413,3.254398888331346,1,0.10639724573288004,0,1,931030.7555962456,901136.4079572154,878363.1338178405,846246.1573442548,823434.315067383,801496.5331549814,780102.1996115809,754536.3553953522,733871.8832892346,710170.9017751688,692187.2800303213,671056.624258921,648387.9877130924,631142.3910233831,613310.8199711877,598028.4347481326,574136.8264761871,558313.7454992878,545117.3344713522,528237.2660448711,512646.4780989789,501633.19147581345,482920.88735338766,468840.38423826033,454505.11315744004,440550.28669884434,431198.728455875,413927.11387538776,405653.84630817664,394891.1933605019,383976.9622655333,374188.73908807524,359377.1138172207,345611.3966634838,336393.27229866956,328830.15256036056,316876.7047116631,305797.68811764586,302513.37440984754,297324.32045667194,286680.59280129604,270939.612763699,270067.66152022954,258157.58307220717,252108.39818231366,244565.54098947166,234485.4142343418,229423.00281704962,221148.17871711115,212796.67795732807,213082.02851707203,208933.6394200017,199659.32644318277,190460.27421110956,189451.09875251012,179428.2142883603,177408.31482554917,175211.6990788971,164589.59934875392,159489.8740790397,155038.26657467295,152606.62634981607,145528.92494989192,140632.4133587626,140988.10896261907,137536.46753236838,129086.39568993663,125961.14837453455,120574.48495300802,116457.5625508331,118072.2104202438,113997.09176304439,113044.21427602922,103051.86803858343,106296.15522984682,95682.15090347167,93983.22091074087,94799.07158098446,92339.95496212307,86428.70344518716,83988.6664929549,80859.6464109683,79432.23660385609,78882.21510674772,74938.96202428263,68572.12934253394,71408.18193501237,67432.79594713937,68728.76590068397,63934.38335987428,62480.95176603446,58556.26538718456,55033.97421244573,57484.97107087421,54109.22598172128,56179.47593520862,57412.72609054677,50892.89388348239,49708.36295140469,46046.90799561199,47801.387286719764,43796.76522557537,44708.88304667242,49963.66295961419,46777.108266147836,49337.91434868448,51978.528655579226,61068.06858463519,63147.54572876121,71923.92755935245,83883.8855272351,85242.58461336837,86403.27590107101,90231.23543489983,100096.15227436963,96297.73991968349,91700.16777686,97993.32542276366,96184.38215060438,91465.08931620422,99144.04025294438,96131.45695179838,93174.43765306346,92889.45022975173,88155.6752562834,86418.3820080474,89040.68145763173,85683.94400848611
mock_0128,DLR_PAR,2985776.3048326797,3482.9158302691153,83591.25891558695,3.140452293403301,1,0.09463591848563849,0,1,1182122.2947812732,1141562.1826802546,1112306.3019469546,1077739.727660541,1044974.5474802979,1013911.5739134721,985919.4145830624,953516.4096860095,930662.2385030269,904674.3578119655,879375.6608504753,849344.4236005534,828312.1892775054,803139.1963516546,776384.6583862222,753173.4023056657,734431.3162249369,707822.0925526683,696554.1358936623,666956.0717950222,649225.1970680668,627376.5600530547,607244.7013337048,596393.3678247103,574940.5080101507,555857.1847890095,541742.2630312013,528152.4831980739,513697.1436874398,498203.22561302676,483679.52294162544,465702.2276765898,458013.73596725706,437232.4928636723,427431.4464202128,412599.78545467474,403669.4432145812,395640.4284641865,378484.1849906971,366398.2117845356,357934.5171053155,351216.48035127297,340538.65149429574,326216.2045126514,316774.71221492084,305538.623871601,296234.69400361186,289406.5900599807,281560.9511821371,274066.1624804266,264650.2738583105,258615.06333604958,253602.24183975745,243345.21507283452,236713.52884718898,228573.94055847873,221872.7440549578,215554.30947018473,206282.97629136813,203336.36192695168,197586.103089743,191345.08615819676,183022.3449416375,182428.29079784546,174745.37819282943,169618.2968697653,166830.46881117707,157070.57695395075,156131.4483421751,152453.5481167181,148726.01457342107,141823.48291770785,138047.4751418927,131436.00775005843,127883.29323016238,130090.74019953936,117673.83413878044,120669.66118813319,114701.39779395553,111388.54988463964,109535.17172409089,111588.93068285368,107062.62810629435,94889.16937325177,97581.14890467995,88656.21114412077,88937.29785516387,89646.03751437704,88158.20090442355,83946.84291633136,83777.36987861202,81000.08289059662,81107.9109857409,82060.80068221371,83179.44962635754,94585.42038721807,99394.34613620622,110688.69068494675,109196.8636683301,117050.05253975505,121767.4852716576,122582.97449028802,128527.78170383826,122176.91759334499,118914.65203720327,113006.0475139373,115732.31856441002,119133.54879451745,115237.1496683444,110230.67844605011,112348.61179944109,110907.20586700342,112271.09541359777,110818.935152825,104394.8877102944,107402.4736241689,106868.7264851919,106310.5458672341,102753.20037828811,104101.44110007364,104406.07300301401,96875.23196223738,102031.33343326257,102466.72422734191,96556.47655730986,97785.50249143818,97060.91030602722,97359.41482131444
mock_0129,DLR_PAR,3103586.609477697,3487.165214850221,83844.74723832923,3.261863281434887,1,0.09262539511251211,0,1,1226720.7518842097,1190034.1429903193,1154123.5694406468,1121939.8094200457,1086643.5493052895,1062130.4535940154,1021429.4835997253,994261.8768729568,965758.653629912,937991.5253264074,905469.2188878966,879537.0754999404,858141.9669763002,831672.6128507634,810395.1995293353,785624.3604284785,761313.6686954856,737103.6739078405,716871.5504363483,700489.9366101773,681034.5704741223,657999.6744773022,638728.2629412854,618998.8269900326,598355.4524820632,582757.5621158422,569299.5514971686,550323.0830037795,531770.4906946018,512422.17818569514,502667.96713822027,486875.07500386675,474555.9569644212,459442.5310810817,442920.6262673606,435266.3282116837,421453.28670539777,411628.15421986394,395299.7427301604,380039.087984589,374002.8948277171,362861.0007017665,351267.7997482368,342961.21661908604,328807.0398232529,319152.4459352235,312127.39985773666,302454.908141406,290069.0405766544,286970.0546436797,273288.95111219835,263399.8960906448,258468.55145733908,254151.8480961833,245804.60726534302,239615.6095058167,233433.29969138096,226534.92650082926,215335.46274242498,212661.95998196877,207020.05938053175,197824.67477520203,190751.6783938498,185744.08175631613,182763.85432421925,177332.58729484616,172538.76079650942,166166.38272604966,161914.1680784191,153445.13800394087,149132.44105113903,149620.86141899886,146386.02748161246,141111.121175649,135739.038433722,129813.43765709468,125178.16415032891,127905.24290608923,122356.17766675555,113518.5084788288,114607.09949525874,107643.85888175048,108093.45143249736,96120.84911032893,101072.10622605347,102047.52000182791,93391.68710943792,87716.79583001096,93153.59587514806,86355.3798971653,87997.66363774416,92832.71064181547,97890.76223975304,101111.13260259028,105652.2842749117,113862.23485021324,117216.6101055817,122818.2332392983,122754.64780033106,130209.21367660373,126522.31036344467,129018.32306944967,133905.31600489854,125049.49505578901,121848.41500812107,120375.89561562157,120566.98097222403,120792.06042760299,119899.13268801931,111674.26699031732,116789.12288922067,115727.17183206037,113510.78205380982,113937.1049038137,107973.74923678969,110527.27076488244,110026.69824029677,101695.99677765887,103629.72893984307,100171.15510080742,102755.58334950835,104123.72204436728,100430.40120275419,100303.77668988712,98132.3514760498,99533.65987089208,97983.66669371114,95553.22195983428
mock_0130,DLR_PAR,4722134.821648765,3487.5516235805626,85748.89003089738,3.2729035308732235,1,0.06464252224234898,0,1,1860883.687488094,1809978.5242209325,1757215.349652382,1700921.723969249,1654536.612006658,1603039.7759145135,1561406.3456415012,1509496.0549632185,1468168.1501886626,1422651.6834517862,1385689.956252876,1346697.6062797892,1302979.4510142356,1267393.7785247203,1230446.3043839543,1190220.5713572481,1158803.8125725028,1122897.3606779247,1090604.1943645482,1058793.5349632055,1027327.253618998,1000531.0898608329,966996.4576519039,941085.1543811255,912453.5358389778,888245.3430298679,859872.8844243337,835097.1984205421,807064.9084470691,785742.8957976057,764175.9354329342,738132.3550658894,717195.2526558681,699906.6152204144,676335.0756584598,661515.4715494432,636887.4239199535,622455.0496064239,604569.3353983001,585738.007704694,567238.0675218285,550044.856502651,537419.5699070225,517983.9141755493,502479.4278814512,486962.52058944444,474700.66314723017,459454.84829939896,447260.5645335007,431796.9225469292,422591.9065352306,411730.18288024765,398113.05860091356,384473.3935755071,372550.23181477597,360295.14293932245,350569.84945448395,340586.1721137335,329732.4556220325,322691.0110047695,316603.3867264434,311944.9701290694,308513.7114476144,299312.82421279483,298293.17696212284,305673.9780178354,301621.12060762785,303093.5137147647,306415.7681332904,300290.9472896406,299357.10699519864,286874.88820963365,285066.6905455966,281769.21400505,278753.03407273605,271547.577283351,263200.98378233565,255698.13451259595,257373.09856075948,246835.28139598705,242227.73074111718,236873.1191782581,232514.67432556563,224984.28824942745,222446.7716482722,215516.014696468,214239.40596139964,212422.13068444573,208437.9429336556,204054.94025179543,200588.77256337687,194850.5341630421,191238.17322428504,188409.00020193245,184100.63196948508,185635.9248273023,175033.98492683316,172508.26349321892,172531.41776905456,167317.84837201843,165339.9674535857,160789.96382039075,157157.4344178772,156062.84367120502,155066.93946645292,150346.1892243143,147574.81467923196,148561.93073698928,142286.6403857144,143981.89623927244,147044.79581341732,137942.12189661132,135801.4323227946,134815.3866900121,132671.1702225763,129507.79998494088,132971.47651473447,126367.96098395997,125076.81139227553,118934.68793369342,122359.80048797849,119343.26442847328,119650.44982907963,117751.788458625,116352.65332406107,113597.25511292185,110791.18444402012,111520.57591898095
mock_0131,DLR_PAR,4101864.038584671,3484.155367588548,72128.61875714872,3.175867645387083,1,0.061853445007553194,0,1,1617372.3113301299,1571777.5577171545,1524194.8371333783,1475828.2270532032,1437938.0399226742,1394414.6582658514,1359959.9190297688,1316425.1089564713,1275569.4951187638,1242241.512570103,1198777.9458875041,1165086.0545442873,1129181.1073242999,1101097.9235314373,1066823.8333064967,1032103.6573504277,1000789.7069779274,973999.1461673024,952335.4312732394,921556.7050358381,893673.8978566632,865831.7809751051,842292.4666348392,815676.7016465816,790186.0562131451,771675.2835371518,746988.7835818741,726705.1103338226,699694.6569090158,685131.10981275,666112.4422309134,640561.3587002801,623140.8165351049,605180.4775140351,585053.5532465398,571074.8452846636,557351.9898261477,536932.5916300238,521470.83765500574,502728.867487516,493705.8493517681,473528.8994558884,465981.9770900661,449467.10454688006,438321.09547547676,423141.2087236225,412506.92973179405,397597.1885969463,390173.9972451252,376132.9440957733,366645.5872053145,358101.3733902077,344832.1142023402,332482.0857955446,329360.20115175546,317052.41639145976,308304.1194270844,303299.06452066114,296344.0022349168,286588.87275725626,285496.03076306166,285386.7794970765,283158.1508712976,281959.4743618133,284578.4287756669,280778.311489962,281093.1297661466,273838.50415936025,269324.1803784298,265936.9890796219,256124.2757702373,250224.08298393796,247835.55058757128,243123.09535708584,238166.06608187393,233191.10066581046,225358.82050121707,223366.38550604848,219407.28542367902,215674.906425567,206187.04972901693,205179.32296278715,198843.3203671026,195967.5076832288,192811.42472835392,179928.16427736494,181745.70622241622,181663.81033153253,176591.42539026338,181998.6048803749,166986.04903567015,168604.16927216866,161706.7468679511,161199.0649505343,155498.12005452474,151139.72210108358,152866.7063777231,148875.6705249016,149285.85430876515,147028.43733184994,142168.06456362983,140867.36177975015,137328.4235876853,137137.94954329592,133124.58034157546,133125.6053467152,126294.58483797114,122682.95215348648,126486.501821746,122123.7328499778,121166.41088248472,115579.74223835158,117561.92320240695,115625.88992071539,113782.1474557271,112405.3685035127,109412.77057139672,110385.16296740755,107152.12762208698,102933.56297072029,106705.99866984859,104867.5390260608,102573.04987701884,100995.11507354135,104391.33676442032,97585.04754430735,97025.23852223752,98466.18396160963
mock_0132,DLR_PAR,5029040.339287793,3484.425181111653,99501.58485932025,3.183576603190082,1,0.07165941339610807,0,1,1985052.3191116548,1926166.8333016897,1872269.5972617476,1815064.9645600924,1762474.5896728775,1710762.2758026859,1660388.9312498253,1613681.2809365722,1568161.5539029357,1519852.7634182465,1474767.0471725513,1430314.1540803565,1385911.5041790502,1347326.4272246857,1307693.0858917225,1273179.3956063713,1230600.2977158749,1195341.9610160207,1163734.4422164876,1126580.5259975744,1094422.5866153485,1061222.26430754,1033124.8964972086,1000108.5362222217,968466.4952288596,943615.1318067281,921261.4333030424,885447.762853157,858401.4338722392,837733.6952941621,805667.2963240932,790478.6090653825,768475.5913735862,739598.1314553707,723071.7119059729,701195.428051081,685511.8800070016,663338.9462208116,641617.1616187581,618698.3192238681,604926.1783998167,583977.0046165881,562211.381952398,551009.7762215066,531578.0122298191,520110.27575216704,504403.0624038964,487764.3178839841,475623.3645437077,461890.7641065536,450360.79530214384,427048.21214480355,416794.5975396378,409073.322644101,396084.3025383963,385752.02077111136,372785.22228561476,358538.1241122402,358519.3364249575,343760.2227949385,329023.2704281996,326788.0423418251,315526.77986318537,301439.76222980546,298047.26914822723,287306.4178254224,278467.2192834657,269640.3064944574,266968.8209893157,262666.95190439787,262524.1610147911,260832.26360472752,267521.10287197534,274781.74882973783,278240.62503979326,274641.39469372836,277182.4159078911,277147.62927539484,273652.42435446236,268130.67037248606,266808.91822296055,254854.2238807719,254586.40325225447,251771.66864842275,244307.21344568423,238553.59950832993,235752.62686878606,233265.66660398192,223738.43520774168,221812.8357187786,218621.4571718036,215955.88605101907,213068.19396153526,203212.49537056196,198604.98778892632,202057.5544751445,196203.17596488583,198297.57807893454,188466.8758157811,184342.25829239117,182023.8267176204,177428.23016254368,177321.11818543856,171656.94906058468,169127.5746566245,168634.92921914262,165039.41072549784,166808.93250440797,161268.1618959653,157236.55785464472,152617.83081938338,150531.2663798043,154638.5540107808,147430.46631997146,144088.99631257373,145748.3302711645,138829.72196561506,144282.57170610622,141677.9752729848,141960.49679750658,139685.25923799106,134643.882756933,130729.98185933585,133740.08439090286,131733.60560879708,126410.87567656435,124737.28775346321,126135.6987126561
